PUBLIC;ACADEMIC_Y;COURSE_NAME;COURSE_ACCESS_CONNECTION;COURSE_ACCESS_MINUTES;COURSE_INTERACTIONS;FIRST_COURSE_ACCESS;LAST_COURSE_ACCESS;T_EXE_SUBMISSION_COUNT;RATING_S1Q1;RANK_S1Q1;TOTAL_STUDENTS_NUMBER;S1Q1_EXE_SUBMISSION_COUNT;FIRST_S1Q1_EXE_SUBMISSION;LAST_S1Q1_EXE_SUBMISSION;RATING_S2Q1;DIFF_RATING_S2Q1;RANK_S2Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S2Q1;S2Q1_EXE_SUBMISSION_COUNT;FIRST_S2Q1_EXE_SUBMISSION;LAST_S2Q1_EXE_SUBMISSION;RATING_S3Q1;DIFF_RATING_S3Q1;RANK_S3Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S3Q1;S3Q1_EXE_SUBMISSION_COUNT;FIRST_S3Q1_EXE_SUBMISSION;LAST_S3Q1_EXE_SUBMISSION;RATING_S4Q1;DIFF_RATING_S4Q1;RANK_S4Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S4Q1;S4Q1_EXE_SUBMISSION_COUNT;FIRST_S4Q1_EXE_SUBMISSION;LAST_S4Q1_EXE_SUBMISSION;RATING_S5Q1;DIFF_RATING_S5Q1;RANK_S5Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S5Q1;S5Q1_EXE_SUBMISSION_COUNT;FIRST_S5Q1_EXE_SUBMISSION;LAST_S5Q1_EXE_SUBMISSION;RATING_S6Q1;DIFF_RATING_S6Q1;RANK_S6Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S6Q1;S6Q1_EXE_SUBMISSION_COUNT;FIRST_S6Q1_EXE_SUBMISSION;LAST_S6Q1_EXE_SUBMISSION;RATING_S7Q1;DIFF_RATING_S7Q1;RANK_S7Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S7Q1;S7Q1_EXE_SUBMISSION_COUNT;FIRST_S7Q1_EXE_SUBMISSION;LAST_S7Q1_EXE_SUBMISSION;RATING_S8Q1;DIFF_RATING_S8Q1;RANK_S8Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S8Q1;S8Q1_EXE_SUBMISSION_COUNT;FIRST_S8Q1_EXE_SUBMISSION;LAST_S8Q1_EXE_SUBMISSION;RATING_S9Q1;DIFF_RATING_S9Q1;RANK_S9Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S9Q1;S9Q1_EXE_SUBMISSION_COUNT;FIRST_S9Q1_EXE_SUBMISSION;LAST_S9Q1_EXE_SUBMISSION;RATING_S10Q1;DIFF_RATING_S10Q1;RANK_S10Q1;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_S10Q1;S10Q1_EXE_SUBMISSION_COUNT;FIRST_S10Q1_EXE_SUBMISSION;LAST_S10Q1_EXE_SUBMISSION;RATING_FINAL_EXAM;DIFF_RATING_FINAL_EXAM;RANK_FINAL_EXAM;TOTAL_STUDENTS_NUMBER;DIFF_RANKING_FINAL_EXAM;FE_EXE_SUBMISSION_COUNT;FIRST_FE_EXE_SUBMISSION;LAST_FE_EXE_SUBMISSION;AVG_RATING;RANK;TOTAL_STUDENTS_NUMBER;ACTIVITY_ORIENTED_INVESTMENT;INTERACTION_ORIENTED_INVESTMENT;COURSE_ACCESS_CONNECTION_ORIENTED_INVESTMENT;COURSE_ACCESS_COUNT_ORIENTED_INVESTMENT;ENGAGEMENT;DIFFICULTY
M2I_GREEN;2021_2022;Python;9;795;199;2022-03-15 01:14:04.533 ;2022-06-08 07:45:12.608 ;7;100;1;22;1;2022-03-15 04:10:12.032 ;2022-03-15 04:10:12.032 ;80;-20;9;22;8;1;2022-03-17 02:46:45.796 ;2022-03-17 02:46:45.796 ;90;10;6;22;-3;2;2022-03-18 02:00:38.544 ;2022-03-18 02:39:55.138 ;70;-20;10;22;4;1;2022-03-28 04:40:33.847 ;2022-03-28 04:40:33.847 ;85;15;3;22;-7;2;2022-06-08 07:39:14.983 ;2022-06-08 07:42:49.792 ;0;-85;22;22;19;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;53,125;12;22;62,5;60,3030303;46,84737773;75;60,71680268;E+P+
M2I_GREEN;2021_2022;Python;9;1099;252;2022-03-15 01:20:29.399 ;2022-06-08 08:31:19.944 ;16;83,33;7;22;5;2022-03-15 03:51:21.593 ;2022-03-15 04:00:24.693 ;70;-13,33;15;22;8;3;2022-03-17 06:07:59.805 ;2022-03-17 06:17:31.388 ;85;15;8;22;-7;1;2022-03-18 02:41:19.649 ;2022-03-18 02:41:19.649 ;90;5;1;22;-7;1;2022-03-28 03:00:09.368 ;2022-03-28 03:00:09.368 ;75;-15;5;22;4;2;2022-06-08 05:47:57.857 ;2022-06-08 05:51:39.394 ;80;5;3;22;-2;3;2022-06-08 08:22:05.274 ;2022-06-08 08:28:55.843 ;0;-80;22;22;19;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;60,41625;10;22;75;76,36363636;64,76134355;75;72,04165997;E+P+
M2I_GREEN;2021_2022;Python;7;432;82;2022-03-15 01:47:32.336 ;2022-06-08 05:10:41.082 ;4;83,33;7;22;3;2022-03-17 03:59:47.476 ;2022-03-17 04:01:51.918 ;70;-13,33;15;22;8;1;2022-03-28 01:49:09.814 ;2022-03-28 01:49:09.814 ;0;-70;22;22;7;0;NULL;NULL;0;0;0;22;-22;0;NULL;NULL;0;0;22;22;22;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,16625;17;22;25;24,84848485;25,45668827;58,33333333;36,21283549;E-P-
M2I_GREEN;2021_2022;Python;5;1109;264;2022-03-15 01:12:40.746 ;2022-06-08 07:03:40.448 ;10;83,33;7;22;5;2022-03-15 03:35:59.975 ;2022-03-15 03:42:33.932 ;70;-13,33;15;22;8;1;2022-03-17 01:49:20.497 ;2022-03-17 01:49:20.497 ;95;25;3;22;-12;1;2022-03-18 02:06:35.842 ;2022-03-18 02:06:35.842 ;80;-15;6;22;3;2;2022-03-28 01:28:44.390 ;2022-03-28 01:48:02.436 ;75;-5;5;22;-1;1;2022-06-08 05:27:40.649 ;2022-06-08 05:27:40.649 ;0;-75;22;22;17;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;50,41625;13;22;62,5;80;65,35061874;41,66666667;62,33909514;E+P+
M2I_GREEN;2021_2022;Python;6;1432;286;2022-03-15 01:04:01.032 ;2022-06-08 06:34:13.945 ;13;100;1;22;2;2022-03-15 02:15:00.529 ;2022-03-15 04:11:28.721 ;80;-20;9;22;8;1;2022-03-15 03:24:42.729 ;2022-03-15 03:24:42.729 ;100;20;1;22;-8;1;2022-03-17 01:42:27.817 ;2022-03-17 01:42:27.817 ;90;-10;1;22;0;1;2022-03-17 02:31:39.328 ;2022-03-17 02:31:39.328 ;95;5;1;22;0;1;2022-03-18 03:35:43.807 ;2022-03-18 03:35:43.807 ;90;-5;3;22;2;1;2022-03-28 02:24:40.037 ;2022-03-28 02:24:40.037 ;75;-15;2;22;-1;1;2022-06-08 00:14:22.908;2022-06-08 00:14:22.908 ;75;0;1;22;-1;1;2022-06-08 01:24:09.225 ;2022-06-08 01:24:09.225 ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;88,125;2;22;100;86,66666667;84,38420742;50;73,6836247;E+P+
M2I_GREEN;2021_2022;Python;12;571;144;2022-03-15 02:29:26.769 ;2022-06-08 08:13:21.522 ;4;83,33;7;22;4;2022-06-08 02:37:16.770 ;2022-06-08 02:44:52.684 ;0;-83,33;22;22;15;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;0;22;-22;0;NULL;NULL;0;0;22;22;22;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10,41625;17;22;12,5;43,63636364;33,64761344;100;59,09465902;E+P-
M2I_GREEN;2021_2022;Python;10;1538;324;2022-03-15 01:05:19.842 ;2022-06-08 13:05:28.320 ;10;100;1;22;1;2022-03-16 06:37:39.427 ;2022-03-16 06:37:39.427 ;90;-10;4;22;3;1;2022-03-17 01:37:26.160 ;2022-03-17 01:37:26.160 ;95;5;3;22;-1;2;2022-03-17 04:13:26.508 ;2022-03-17 04:21:50.307 ;90;-5;1;22;-2;2;2022-03-18 03:25:39.415 ;2022-03-18 03:32:52.682 ;90;0;2;22;1;1;2022-03-19 15:58:25.314 ;2022-03-19 15:58:25.314 ;90;0;1;22;-1;1;2022-03-28 00:39:43.614 ;2022-03-28 00:39:43.614 ;85;-5;1;22;0;1;2022-06-08 05:41:44.644 ;2022-06-08 05:41:44.644 ;75;-10;1;22;0;1;2022-06-08 09:12:07.098 ;2022-06-08 09:12:07.098 ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;89,375;2;22;100;98,18181818;90,63052445;83,33333333;90,71522532;E+P+
M2I_GREEN;2021_2022;Python;7;804;330;2022-03-15 01:15:39.946 ;2022-06-08 14:28:35.622 ;22;83,33;7;22;4;2022-03-17 01:09:34.474 ;2022-03-17 01:13:46.216 ;90;6,67;4;22;-3;2;2022-03-17 05:47:50.010 ;2022-03-17 05:49:18.723 ;80;-10;9;22;5;1;2022-03-18 04:06:23.791 ;2022-03-18 04:06:23.791 ;90;10;1;22;-8;8;2022-03-28 03:29:33.195 ;2022-03-28 03:38:52.374 ;70;-20;9;22;8;2;2022-06-08 05:08:45.580 ;2022-06-08 05:17:32.916 ;70;0;5;22;-4;1;2022-06-08 06:25:32.864 ;2022-06-08 06:25:32.864 ;75;5;2;22;-3;4;2022-06-08 14:12:57.552 ;2022-06-08 14:25:14.485 ;0;-75;22;22;20;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;69,79125;7;22;87,5;100;47,3777254;58,33333333;68,57035291;E+P+
M2I_GREEN;2021_2022;Python;5;441;189;2022-03-17 01:15:19.923 ;2022-06-08 08:57:30.718 ;6;83,33;7;22;1;2022-03-18 02:11:25.826 ;2022-03-18 02:11:25.826 ;70;-13,33;15;22;8;2;2022-03-18 02:46:07.363 ;2022-03-18 02:53:37.670 ;80;10;9;22;-6;1;2022-06-08 01:07:52.106 ;2022-06-08 01:07:52.106 ;80;0;6;22;-3;1;2022-06-08 02:27:48.116 ;2022-06-08 02:27:48.116 ;40;-40;10;22;4;1;2022-06-08 08:39:57.780 ;2022-06-08 08:39:57.780 ;0;-40;22;22;12;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;44,16625;14;22;62,5;57,27272727;25,98703595;41,66666667;41,6421433;E-P-
M2I_GREEN;2021_2022;Python;4;126;30;2022-03-15 01:58:11.071 ;2022-06-08 05:07:51.521 ;1;0;22;22;1;2022-03-17 01:48:20.025 ;2022-03-17 01:48:20.025 ;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;22;22;0;9,090909091;7,424867413;33,33333333;16,61636995;E-P-
M2I_GREEN;2021_2022;Python;6;206;66;2022-03-15 01:06:35.339 ;2022-06-08 05:58:22.325 ;2;83,33;7;22;1;2022-06-08 03:10:39.773 ;2022-06-08 03:10:39.773 ;70;-13,33;15;22;8;1;2022-06-08 03:20:32.001 ;2022-06-08 03:20:32.001 ;0;-70;22;22;7;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,16625;19;22;25;20;12,13906895;50;27,37968965;E-P-
M2I_GREEN;2021_2022;Python;7;467;218;2022-03-15 01:06:26.181 ;2022-06-08 07:43:00.502 ;12;100;1;22;3;2022-03-15 04:05:22.648 ;2022-03-15 04:11:21.268 ;80;-20;9;22;8;3;2022-03-18 01:56:14.324 ;2022-03-18 02:08:55.342 ;90;10;6;22;-3;2;2022-03-18 02:34:09.059 ;2022-03-18 02:42:31.693 ;70;-20;10;22;4;1;2022-03-28 01:05:01.846 ;2022-03-28 01:05:01.846 ;85;15;3;22;-7;3;2022-06-08 02:50:59.498 ;2022-06-08 03:02:24.707 ;0;-85;22;22;19;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;53,125;12;22;62,5;66,06060606;27,51915144;58,33333333;50,63769695;E+P+
M2I_GREEN;2021_2022;Python;10;724;155;2022-03-15 01:08:02.422 ;2022-06-08 08:29:08.296 ;7;100;1;22;4;2022-03-17 03:27:39.678 ;2022-03-17 03:33:46.894 ;100;0;1;22;0;2;2022-03-28 01:28:43.519 ;2022-03-29 06:17:50.259 ;70;-30;12;22;11;1;2022-06-08 06:57:32.845 ;2022-06-08 06:57:32.845 ;0;-70;22;22;10;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,75;16;22;37,5;46,96969697;42,66352387;83,33333333;57,65551806;E+P-
M2I_GREEN;2021_2022;Python;5;577;152;2022-03-15 01:14:21.895 ;2022-06-08 07:28:07.801 ;20;83,33;7;22;9;2022-03-17 04:50:37.196 ;2022-03-17 04:55:06.141 ;90;6,67;4;22;-3;3;2022-03-18 05:01:44.933 ;2022-03-18 07:00:23.495 ;65;-25;17;22;13;8;2022-06-08 06:58:54.214 ;2022-06-08 07:27:20.877 ;0;-65;22;22;5;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29,79125;17;22;37,5;46,06060606;34,00117855;41,66666667;40,57615043;E-P-
M2I_GREEN;2021_2022;Python;5;570;101;2022-03-15 01:16:12.588 ;2022-03-28 02:29:00.109 ;9;83,33;7;22;8;2022-03-18 04:19:05.288 ;2022-03-18 05:41:37.353 ;80;-3,33;9;22;2;1;2022-03-28 02:01:17.301 ;2022-03-28 02:01:17.301 ;0;-80;22;22;13;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,41625;19;22;37,5;30,60606061;33,58868592;41,66666667;35,28713773;E-P-
M2I_GREEN;2021_2022;Python;7;1697;218;2022-03-15 02:00:42.036 ;2022-06-08 07:46:22.585 ;12;83,33;7;22;4;2022-03-17 00:34:13.943 ;2022-03-17 01:06:13.795 ;90;6,67;4;22;-3;1;2022-03-17 03:10:01.544 ;2022-03-17 03:10:01.544 ;95;5;3;22;-1;1;2022-03-18 03:11:10.308 ;2022-03-18 03:11:10.308 ;70;-25;10;22;7;1;2022-03-28 03:53:22.869 ;2022-03-28 03:53:22.869 ;75;5;5;22;-5;1;2022-06-08 06:04:50.361 ;2022-06-08 06:04:50.361 ;80;5;3;22;-2;4;2022-06-08 07:08:32.489 ;2022-06-08 07:43:15.465 ;0;-80;22;22;19;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;61,66625;10;22;75;66,06060606;100;58,33333333;74,7979798;E+P+
M2I_GREEN;2021_2022;Python;8;1049;202;2022-03-15 02:07:18.946 ;2022-06-08 14:14:41.198 ;9;83,33;7;22;3;2022-03-17 17:17:27.111 ;2022-03-17 17:28:17.817 ;70;-13,33;15;22;8;2;2022-03-18 03:49:02.656 ;2022-03-18 03:54:44.982 ;70;0;12;22;-3;3;2022-06-08 03:15:19.523 ;2022-06-08 12:22:08.250 ;80;10;6;22;-6;1;2022-06-08 14:08:05.322 ;2022-06-08 14:08:05.322 ;0;-80;11;22;5;0;NULL;NULL;0;0;22;22;11;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37,91625;15;22;50;61,21212121;61,81496759;66,66666667;63,23125182;E+P-
M2I_GREEN;2021_2022;Python;7;414;213;2022-03-15 01:04:32.987 ;2022-06-08 07:32:54.821 ;14;83,33;7;22;5;2022-03-18 02:01:46.390 ;2022-03-18 02:07:51.750 ;80;-3,33;9;22;2;3;2022-03-18 02:33:05.382 ;2022-03-18 02:39:44.089 ;70;-10;12;22;3;3;2022-03-28 01:27:47.438 ;2022-03-28 04:45:27.032 ;70;0;10;22;-2;3;2022-06-08 00:22:30.339 ;2022-06-08 01:55:07.094 ;0;-70;11;22;1;0;NULL;NULL;0;0;22;22;11;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37,91625;14;22;50;64,54545455;24,39599293;58,33333333;49,0915936;E-P-
M2I_GREEN;2021_2022;Python;5;353;158;2022-03-15 01:07:40.704 ;2022-06-08 07:21:56.562 ;12;83,33;7;22;2;2022-03-17 04:35:32.038 ;2022-03-17 06:23:12.380 ;100;16,67;1;22;-6;1;2022-03-29 06:17:54.154 ;2022-03-29 06:17:54.154 ;70;-30;12;22;11;7;2022-06-08 05:15:43.992 ;2022-06-08 06:18:39.118 ;70;0;10;22;-2;2;2022-06-08 07:10:47.089 ;2022-06-08 07:12:15.179 ;0;-70;11;22;1;0;NULL;NULL;0;0;22;22;11;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;0;0;22;22;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,41625;13;22;50;47,87878788;20,80141426;41,66666667;36,7822896;E-P-

